data_compra;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;hora_compra;quantidade;valor_total;forma_pagamento
2026-06-27;231;Belo Horizonte;Fernando Alves;Notebook;Thomas Svendsen;Masculino;01:07:40;2;7000,0;Cartão de Crédito
2026-06-27;433;São Paulo;Aline Maria;Smartwatch;Robert Moye;Feminino;09:31:41;1;800,0;Boleto
2026-06-27;727;Belo Horizonte;Ana Paula;Fone de Ouvido;Toney Taylor;Feminino;09:43:43;5;1250,0;Pix
2026-06-27;1729;Salvador;Juliana Santos;Smartwatch;Louise Hermanson;Masculino;04:18:50;5;4000,0;Pix
2026-06-27;1948;Rio de Janeiro;Carla Souza;Notebook;Nova Davis;Masculino;04:12:51;3;10500,0;Dinheiro
2026-06-28;128;Belo Horizonte;Fernando Alves;Smartphone;Maria Timmons;Feminino;21:47:40;2;3000,0;Boleto
2026-06-28;134;Salvador;Juliana Santos;Fone de Ouvido;David Carlton;Feminino;10:39:40;2;500,0;Pix
2026-06-28;864;Porto Alegre;Mariana Lima;Fone de Ouvido;Brian Tyler;Masculino;22:43:44;4;1000,0;Dinheiro
2026-06-28;1111;Salvador;Juliana Santos;Notebook;Robert Oliver;Feminino;07:30:46;4;14000,0;Cartão de Crédito
2026-06-28;1228;São Paulo;Aline Maria;Notebook;Fernando Childs;Feminino;06:11:47;3;10500,0;Boleto
2026-06-28;1437;Salvador;Juliana Santos;Smartwatch;Anthony Kubinski;Feminino;06:37:48;3;2400,0;Cartão de Crédito
2026-06-29;324;Belo Horizonte;Fernando Alves;Smartwatch;Mary Clasen;Masculino;01:55:41;3;2400,0;Dinheiro
2026-06-29;404;Salvador;Thiago Pereira;Notebook;Richard Mccoy;Feminino;19:21:41;3;10500,0;Cartão de Crédito
2026-06-29;1061;Salvador;Thiago Pereira;Fone de Ouvido;Maybelle Schillinger;Masculino;08:34:45;1;250,0;Boleto
2026-06-29;1723;Rio de Janeiro;Bruno Costa;Notebook;Michael Dustin;Feminino;07:17:50;3;10500,0;Pix
2026-06-29;1879;Porto Alegre;Mariana Lima;Smartphone;Mary Bigler;Masculino;04:57:51;3;4500,0;Dinheiro
2026-06-29;1931;Porto Alegre;Mariana Lima;Tablet;Aaron Cloud;Masculino;03:33:51;2;2400,0;Boleto
2026-06-29;1941;Rio de Janeiro;Carla Souza;Smartwatch;Robert Medina;Feminino;18:56:51;1;800,0;Cartão de Crédito
2026-06-30;89;São Paulo;Aline Maria;Notebook;Shawn Ketcham;Feminino;18:10:39;4;14000,0;Pix
2026-06-30;514;Salvador;Juliana Santos;Smartwatch;Janet Covert;Feminino;19:04:42;1;800,0;Dinheiro
2026-06-30;622;Belo Horizonte;Ana Paula;Smartwatch;Sharon Randolph;Masculino;10:30:43;2;1600,0;Dinheiro
2026-06-30;682;Rio de Janeiro;Bruno Costa;Notebook;Michael Westbrook;Masculino;01:36:43;4;14000,0;Pix
2026-07-01;42;Rio de Janeiro;Carla Souza;Tablet;Arnoldo Boone;Masculino;12:52:39;5;6000,0;Boleto
2026-07-01;303;São Paulo;Aline Maria;Fone de Ouvido;Gordon Golay;Feminino;11:45:41;4;1000,0;Cartão de Crédito
2026-07-01;325;Belo Horizonte;Fernando Alves;Smartphone;Aaron Franks;Feminino;18:02:41;5;7500,0;Dinheiro
2026-07-01;1026;Salvador;Thiago Pereira;Fone de Ouvido;Anh Hein;Masculino;11:19:45;4;1000,0;Dinheiro
2026-07-01;1714;Salvador;Juliana Santos;Fone de Ouvido;Erica Barnett;Feminino;04:35:50;3;750,0;Dinheiro
2026-07-01;1918;Porto Alegre;Mariana Lima;Smartphone;Clara Schmitt;Feminino;06:48:51;2;3000,0;Boleto
2026-07-02;1799;Salvador;Juliana Santos;Fone de Ouvido;Emma Maye;Masculino;08:12:51;3;750,0;Pix
2026-07-03;15;Salvador;Thiago Pereira;Tablet;Richard Oubre;Feminino;04:50:39;1;1200,0;Dinheiro
2026-07-03;148;São Paulo;Lucas Silva;Fone de Ouvido;Scott Herbert;Masculino;05:31:40;2;500,0;Pix
2026-07-03;498;Rio de Janeiro;Carla Souza;Smartwatch;Erin Burns;Masculino;04:31:42;1;800,0;Pix
2026-07-03;1088;Porto Alegre;Mariana Lima;Fone de Ouvido;Jacqueline Duke;Feminino;01:51:46;5;1250,0;Cartão de Crédito
2026-07-03;1426;Salvador;Thiago Pereira;Smartwatch;Christi Rollins;Masculino;12:21:48;5;4000,0;Boleto
2026-07-03;1518;Belo Horizonte;Fernando Alves;Fone de Ouvido;Florence Mcleod;Masculino;19:34:49;5;1250,0;Boleto
2026-07-03;1769;São Paulo;Lucas Silva;Tablet;Cheryl Zaring;Feminino;19:50:50;4;4800,0;Dinheiro
2026-07-03;1819;São Paulo;Lucas Silva;Fone de Ouvido;Gary Francisco;Feminino;10:16:51;4;1000,0;Dinheiro
2026-07-03;1835;Porto Alegre;Rafael Oliveira;Notebook;Elsie Wood;Feminino;01:04:51;1;3500,0;Dinheiro
2026-07-04;493;Rio de Janeiro;Carla Souza;Notebook;Stephanie Brown;Feminino;19:39:42;3;10500,0;Boleto
2026-07-04;530;São Paulo;Lucas Silva;Tablet;Pamela Brannen;Masculino;04:10:42;5;6000,0;Pix
2026-07-04;533;São Paulo;Aline Maria;Tablet;Cora Wyatt;Feminino;01:40:42;4;4800,0;Dinheiro
2026-07-04;586;Porto Alegre;Rafael Oliveira;Smartwatch;Shawn Lyman;Masculino;03:39:42;2;1600,0;Dinheiro
2026-07-04;642;São Paulo;Lucas Silva;Notebook;Gabriel Hong;Masculino;09:34:43;1;3500,0;Pix
2026-07-04;1138;São Paulo;Lucas Silva;Smartwatch;Deborah Robyn;Masculino;15:07:46;3;2400,0;Cartão de Crédito
2026-07-04;1288;Rio de Janeiro;Carla Souza;Smartphone;Deborah Quesada;Feminino;19:35:48;1;1500,0;Boleto
2026-07-05;13;Salvador;Thiago Pereira;Smartwatch;Ivy Rodman;Feminino;10:08:39;3;2400,0;Pix
2026-07-05;57;Salvador;Juliana Santos;Tablet;Leroy Linton;Feminino;11:24:39;1;1200,0;Dinheiro
2026-07-05;970;Belo Horizonte;Fernando Alves;Notebook;Scott Morelli;Masculino;14:15:45;1;3500,0;Boleto
2026-07-06;244;Porto Alegre;Rafael Oliveira;Smartphone;Lauralee Shepherd;Feminino;16:05:40;4;6000,0;Boleto
2026-07-06;753;São Paulo;Aline Maria;Fone de Ouvido;Andrew Saucier;Masculino;10:13:44;4;1000,0;Boleto
2026-07-06;952;Porto Alegre;Mariana Lima;Tablet;Eden Bond;Feminino;07:59:45;1;1200,0;Cartão de Crédito
2026-07-06;1325;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Brooke Rader;Feminino;10:42:48;2;500,0;Boleto
2026-07-06;1377;Belo Horizonte;Fernando Alves;Smartwatch;Patty Sterling;Masculino;13:13:48;3;2400,0;Dinheiro
2026-07-07;341;Porto Alegre;Mariana Lima;Smartphone;Paul Adams;Feminino;20:33:41;3;4500,0;Dinheiro
2026-07-07;562;Belo Horizonte;Fernando Alves;Smartwatch;Debra Beidleman;Feminino;06:48:42;4;3200,0;Boleto
2026-07-07;699;Porto Alegre;Mariana Lima;Fone de Ouvido;Joseph Petrin;Feminino;19:51:43;2;500,0;Dinheiro
2026-07-07;1056;São Paulo;Lucas Silva;Smartwatch;Ronald Nace;Feminino;03:55:45;1;800,0;Boleto
2026-07-07;1091;Rio de Janeiro;Bruno Costa;Notebook;Elizabeth Smith;Masculino;19:17:46;2;7000,0;Cartão de Crédito
2026-07-07;1115;Porto Alegre;Mariana Lima;Smartphone;Lewis Moreno;Masculino;10:20:46;2;3000,0;Dinheiro
2026-07-07;1576;Salvador;Thiago Pereira;Smartphone;Elizabeth Coral;Feminino;18:35:49;1;1500,0;Boleto
2026-07-08;117;Rio de Janeiro;Carla Souza;Smartphone;Carolyn Patel;Masculino;17:23:39;1;1500,0;Pix
2026-07-08;414;Belo Horizonte;Fernando Alves;Smartwatch;Katheryn Racette;Feminino;17:09:41;3;2400,0;Cartão de Crédito
2026-07-08;466;Rio de Janeiro;Carla Souza;Fone de Ouvido;Robert Hickey;Feminino;06:43:42;1;250,0;Boleto
2026-07-08;1407;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Matthew Matthews;Feminino;17:19:48;3;750,0;Boleto
2026-07-08;1731;Belo Horizonte;Ana Paula;Smartphone;Mary Bowman;Masculino;05:57:50;2;3000,0;Dinheiro
2026-07-08;1863;Belo Horizonte;Fernando Alves;Tablet;Claude Rice;Masculino;22:07:51;3;3600,0;Pix
2026-07-09;764;Rio de Janeiro;Carla Souza;Tablet;Sarah White;Feminino;20:49:44;2;2400,0;Boleto
2026-07-09;978;São Paulo;Lucas Silva;Notebook;Dale Yarber;Masculino;15:09:45;2;7000,0;Boleto
2026-07-09;1201;Salvador;Thiago Pereira;Smartwatch;Latisha Bucci;Feminino;10:41:47;3;2400,0;Cartão de Crédito
2026-07-09;1255;Belo Horizonte;Ana Paula;Notebook;Jennifer Valladares;Feminino;21:32:47;3;10500,0;Boleto
2026-07-09;1728;Belo Horizonte;Fernando Alves;Fone de Ouvido;David Chambers;Feminino;02:04:50;4;1000,0;Boleto
2026-07-10;441;São Paulo;Lucas Silva;Smartphone;Stephanie Goldberg;Feminino;13:20:41;2;3000,0;Dinheiro
2026-07-10;1400;Belo Horizonte;Ana Paula;Tablet;Jose Norstrand;Masculino;16:24:48;4;4800,0;Cartão de Crédito
2026-07-10;1526;São Paulo;Lucas Silva;Tablet;Jonathan Craig;Feminino;09:35:49;1;1200,0;Cartão de Crédito
2026-07-11;16;Porto Alegre;Mariana Lima;Fone de Ouvido;Marie Drew;Masculino;00:38:39;5;1250,0;Pix
2026-07-11;469;Salvador;Thiago Pereira;Notebook;Deborah Mathis;Masculino;23:11:42;3;10500,0;Boleto
2026-07-11;661;Porto Alegre;Mariana Lima;Smartphone;Asuncion Pineda;Masculino;00:23:43;4;6000,0;Boleto
2026-07-11;1033;Salvador;Juliana Santos;Fone de Ouvido;Lisa Falconer;Feminino;03:30:45;4;1000,0;Cartão de Crédito
2026-07-11;1129;Rio de Janeiro;Carla Souza;Fone de Ouvido;Delmar Knowlton;Feminino;19:09:46;3;750,0;Boleto
2026-07-11;1277;Porto Alegre;Rafael Oliveira;Notebook;Lawrence Hopson;Masculino;11:29:48;5;17500,0;Dinheiro
2026-07-11;1804;Rio de Janeiro;Carla Souza;Smartphone;Jacqueline Bewick;Feminino;03:10:51;3;4500,0;Pix
2026-07-12;155;São Paulo;Aline Maria;Fone de Ouvido;Zachary Sutton;Masculino;16:18:40;5;1250,0;Dinheiro
2026-07-12;167;Belo Horizonte;Fernando Alves;Smartphone;Richard Elliott;Masculino;01:11:40;3;4500,0;Dinheiro
2026-07-12;318;Salvador;Thiago Pereira;Fone de Ouvido;Justin Henry;Feminino;20:28:41;3;750,0;Pix
2026-07-12;686;São Paulo;Lucas Silva;Tablet;Lois May;Masculino;16:09:43;3;3600,0;Dinheiro
2026-07-12;928;Belo Horizonte;Fernando Alves;Notebook;Ellen Rentfro;Feminino;10:13:44;2;7000,0;Boleto
2026-07-12;1186;Rio de Janeiro;Carla Souza;Fone de Ouvido;Jennifer Brown;Feminino;05:36:47;2;500,0;Dinheiro
2026-07-12;1689;Porto Alegre;Mariana Lima;Notebook;Clarence Stackhouse;Masculino;12:53:50;1;3500,0;Boleto
2026-07-13;18;Belo Horizonte;Ana Paula;Smartwatch;Allen Brown;Feminino;17:22:39;5;4000,0;Boleto
2026-07-13;652;Salvador;Thiago Pereira;Notebook;Kimberly Liberti;Feminino;10:58:43;5;17500,0;Pix
2026-07-13;853;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Richard Nieves;Masculino;04:20:44;1;250,0;Pix
2026-07-13;1234;Belo Horizonte;Fernando Alves;Tablet;Sean Hasas;Masculino;21:02:47;5;6000,0;Boleto
2026-07-13;1368;Salvador;Juliana Santos;Fone de Ouvido;Linda Rogers;Masculino;11:33:48;3;750,0;Cartão de Crédito
2026-07-13;1586;São Paulo;Aline Maria;Smartwatch;Chi Alexander;Masculino;19:58:49;1;800,0;Dinheiro
2026-07-14;59;São Paulo;Lucas Silva;Tablet;Lenard Rabito;Masculino;07:55:39;2;2400,0;Pix
2026-07-14;110;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Matthew Crews;Feminino;02:27:39;3;750,0;Pix
2026-07-14;489;São Paulo;Aline Maria;Smartphone;Elizabeth Best;Masculino;08:07:42;4;6000,0;Boleto
2026-07-14;1015;Belo Horizonte;Ana Paula;Tablet;Lizzie Gallagher;Masculino;23:18:45;3;3600,0;Boleto
2026-07-14;1185;Rio de Janeiro;Carla Souza;Notebook;Shelly Stelzer;Masculino;08:41:47;5;17500,0;Pix
2026-07-14;1702;Porto Alegre;Rafael Oliveira;Tablet;Linda Stephens;Masculino;08:12:50;3;3600,0;Boleto
2026-07-14;1905;Salvador;Juliana Santos;Notebook;Letha Galloway;Masculino;12:21:51;2;7000,0;Pix
2026-07-15;937;Rio de Janeiro;Bruno Costa;Smartwatch;Doris Bell;Masculino;02:26:45;1;800,0;Cartão de Crédito
2026-07-15;1497;Rio de Janeiro;Bruno Costa;Smartwatch;Bobbie Wright;Feminino;12:12:49;3;2400,0;Dinheiro
2026-07-15;1898;Belo Horizonte;Fernando Alves;Tablet;Jennifer Pennell;Feminino;06:56:51;2;2400,0;Boleto
2026-07-16;95;Rio de Janeiro;Carla Souza;Fone de Ouvido;Arthur Seppala;Masculino;00:59:39;2;500,0;Cartão de Crédito
2026-07-16;611;Belo Horizonte;Fernando Alves;Notebook;Rose Chynoweth;Feminino;10:59:43;4;14000,0;Cartão de Crédito
2026-07-16;619;Porto Alegre;Mariana Lima;Tablet;Jesse Chung;Masculino;15:06:43;4;4800,0;Boleto
2026-07-16;885;Rio de Janeiro;Carla Souza;Smartphone;Theodore Harris;Feminino;09:31:44;1;1500,0;Cartão de Crédito
2026-07-16;1145;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Brent Thorne;Masculino;10:50:46;5;1250,0;Cartão de Crédito
2026-07-16;1573;Rio de Janeiro;Carla Souza;Fone de Ouvido;Krystal Tasker;Masculino;07:30:49;2;500,0;Pix
2026-07-17;357;Salvador;Juliana Santos;Tablet;Brandie Hallock;Feminino;13:57:41;1;1200,0;Cartão de Crédito
2026-07-17;585;Belo Horizonte;Fernando Alves;Smartphone;Sylvia Ulmer;Feminino;11:08:42;2;3000,0;Cartão de Crédito
2026-07-17;1452;Porto Alegre;Mariana Lima;Smartwatch;Bill Pulsifer;Masculino;09:46:49;5;4000,0;Dinheiro
2026-07-17;1815;São Paulo;Lucas Silva;Notebook;Pam Mccully;Feminino;22:52:51;3;10500,0;Dinheiro
2026-07-18;86;Salvador;Thiago Pereira;Notebook;Mildred Viviani;Masculino;14:18:39;4;14000,0;Pix
2026-07-18;547;Porto Alegre;Rafael Oliveira;Tablet;Lisa Oliver;Feminino;23:14:42;3;3600,0;Pix
2026-07-18;696;Rio de Janeiro;Bruno Costa;Smartphone;Frank Nordquist;Masculino;21:35:43;2;3000,0;Dinheiro
2026-07-18;1700;Belo Horizonte;Fernando Alves;Smartwatch;Jacqueline Krauss;Feminino;19:17:50;1;800,0;Pix
2026-07-19;44;Porto Alegre;Mariana Lima;Smartwatch;Marci Williams;Masculino;08:47:39;2;1600,0;Pix
2026-07-19;425;Belo Horizonte;Ana Paula;Notebook;Irene Cuppernell;Masculino;02:49:41;2;7000,0;Dinheiro
2026-07-19;494;Belo Horizonte;Fernando Alves;Fone de Ouvido;Lucinda Mcglone;Masculino;05:41:42;4;1000,0;Boleto
2026-07-19;659;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Steven Capone;Masculino;18:39:43;5;1250,0;Cartão de Crédito
2026-07-19;732;Porto Alegre;Rafael Oliveira;Notebook;Kristen Parmenter;Feminino;16:10:43;5;17500,0;Cartão de Crédito
2026-07-19;771;Belo Horizonte;Fernando Alves;Tablet;Emily Cecere;Feminino;11:20:44;3;3600,0;Dinheiro
2026-07-19;811;Belo Horizonte;Fernando Alves;Smartwatch;Doris Jones;Feminino;17:51:44;1;800,0;Dinheiro
2026-07-19;958;Belo Horizonte;Ana Paula;Tablet;Kelly Bell;Masculino;00:48:45;1;1200,0;Dinheiro
2026-07-20;550;Belo Horizonte;Ana Paula;Smartphone;Beverly Mcnish;Feminino;13:28:42;5;7500,0;Boleto
2026-07-20;599;São Paulo;Lucas Silva;Fone de Ouvido;Dana Defosses;Masculino;16:40:42;4;1000,0;Dinheiro
2026-07-20;655;Belo Horizonte;Ana Paula;Tablet;Angel Beach;Feminino;04:53:43;3;3600,0;Dinheiro
2026-07-20;770;São Paulo;Lucas Silva;Tablet;Jeannie Escobar;Feminino;07:54:44;5;6000,0;Boleto
2026-07-20;1460;Salvador;Thiago Pereira;Notebook;Danette Newson;Masculino;03:27:49;2;7000,0;Cartão de Crédito
2026-07-20;1897;Porto Alegre;Mariana Lima;Smartwatch;Renee Worden;Feminino;13:43:51;4;3200,0;Boleto
2026-07-21;19;Salvador;Thiago Pereira;Smartwatch;Socorro Kimble;Feminino;08:55:39;2;1600,0;Cartão de Crédito
2026-07-21;698;Belo Horizonte;Ana Paula;Smartwatch;Gregg Helm;Feminino;12:37:43;2;1600,0;Dinheiro
2026-07-21;825;Porto Alegre;Rafael Oliveira;Notebook;Noel Stephens;Masculino;21:20:44;5;17500,0;Boleto
2026-07-21;1489;São Paulo;Lucas Silva;Smartwatch;Della Kitts;Masculino;14:57:49;3;2400,0;Pix
2026-07-22;396;Porto Alegre;Mariana Lima;Smartwatch;Donald Wells;Feminino;10:19:41;4;3200,0;Pix
2026-07-22;569;Salvador;Juliana Santos;Fone de Ouvido;Erika Leneave;Masculino;20:21:42;3;750,0;Pix
2026-07-22;728;Porto Alegre;Rafael Oliveira;Tablet;Henry Logan;Masculino;04:21:43;3;3600,0;Cartão de Crédito
2026-07-22;908;Porto Alegre;Rafael Oliveira;Smartphone;Dennis Adler;Masculino;17:30:44;2;3000,0;Cartão de Crédito
2026-07-22;1396;Rio de Janeiro;Bruno Costa;Smartwatch;Robert Kuhn;Feminino;12:19:48;4;3200,0;Cartão de Crédito
2026-07-22;1485;Belo Horizonte;Ana Paula;Fone de Ouvido;Brandi Brush;Masculino;18:04:49;1;250,0;Boleto
2026-07-22;1759;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Marion Conroy;Feminino;12:49:50;1;250,0;Cartão de Crédito
2026-07-23;262;Salvador;Juliana Santos;Tablet;Ellen Redinger;Feminino;15:56:40;4;4800,0;Dinheiro
2026-07-23;570;São Paulo;Lucas Silva;Notebook;Maria Herren;Feminino;14:07:42;4;14000,0;Cartão de Crédito
2026-07-23;994;São Paulo;Lucas Silva;Smartphone;David Murphy;Feminino;00:52:45;5;7500,0;Boleto
2026-07-23;1721;São Paulo;Lucas Silva;Fone de Ouvido;Raymond Mccullough;Feminino;03:35:50;4;1000,0;Boleto
2026-07-24;147;Belo Horizonte;Ana Paula;Tablet;Danae Rio;Masculino;01:17:40;2;2400,0;Pix
2026-07-24;1199;Porto Alegre;Mariana Lima;Smartphone;Michael Tunnell;Masculino;02:40:47;5;7500,0;Cartão de Crédito
2026-07-24;1449;São Paulo;Lucas Silva;Notebook;Roberto Hall;Feminino;10:09:49;2;7000,0;Pix
2026-07-24;1520;Porto Alegre;Rafael Oliveira;Notebook;Otis Arsenault;Masculino;15:04:49;3;10500,0;Pix
2026-07-24;1629;Salvador;Juliana Santos;Smartwatch;Tammy Draggoo;Masculino;06:41:50;5;4000,0;Cartão de Crédito
2026-07-24;1921;Salvador;Thiago Pereira;Fone de Ouvido;Allen Lozano;Feminino;01:34:51;5;1250,0;Dinheiro
2026-07-25;123;Porto Alegre;Mariana Lima;Notebook;Carrie Lampkin;Masculino;05:23:39;5;17500,0;Cartão de Crédito
2026-07-25;154;São Paulo;Aline Maria;Notebook;Malcom Donald;Feminino;17:21:40;1;3500,0;Boleto
2026-07-25;443;Salvador;Thiago Pereira;Tablet;Mike Wilson;Masculino;22:53:41;5;6000,0;Pix
2026-07-25;590;Porto Alegre;Mariana Lima;Smartwatch;Harry Sands;Masculino;14:53:42;5;4000,0;Dinheiro
2026-07-25;955;São Paulo;Lucas Silva;Tablet;Maria Spohn;Masculino;00:48:45;5;6000,0;Cartão de Crédito
2026-07-25;1505;Rio de Janeiro;Carla Souza;Notebook;Debbie Garcia;Masculino;18:37:49;2;7000,0;Boleto
2026-07-25;1933;São Paulo;Lucas Silva;Smartphone;Chad Robey;Masculino;06:47:51;1;1500,0;Cartão de Crédito
2026-07-26;844;Belo Horizonte;Fernando Alves;Smartwatch;Sandra Garcia;Masculino;16:23:44;3;2400,0;Boleto
2026-07-26;856;Belo Horizonte;Ana Paula;Notebook;Gloria Patterson;Feminino;01:30:44;1;3500,0;Boleto
2026-07-26;1508;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Priscilla Williams;Feminino;06:17:49;2;500,0;Cartão de Crédito
2026-07-26;1801;Salvador;Juliana Santos;Notebook;Dewayne Simmons;Feminino;22:01:51;1;3500,0;Pix
2026-07-27;1169;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Maureen Reno;Masculino;18:00:47;3;750,0;Boleto
2026-07-27;1559;Rio de Janeiro;Carla Souza;Smartphone;Janet Keifer;Feminino;23:25:49;2;3000,0;Boleto
2026-07-27;1779;São Paulo;Aline Maria;Tablet;Katina Shelton;Masculino;08:25:51;3;3600,0;Pix
2026-07-28;25;Belo Horizonte;Fernando Alves;Tablet;Ronda Gomez;Feminino;09:37:39;1;1200,0;Pix
2026-07-28;426;Belo Horizonte;Fernando Alves;Tablet;Jacqueline May;Masculino;16:34:41;4;4800,0;Boleto
2026-07-28;688;Rio de Janeiro;Bruno Costa;Smartphone;Wanda Baker;Masculino;10:46:43;2;3000,0;Dinheiro
2026-07-28;707;Rio de Janeiro;Bruno Costa;Tablet;Kristine Todd;Masculino;09:55:43;5;6000,0;Pix
2026-07-28;914;São Paulo;Lucas Silva;Tablet;Claire Winkelman;Masculino;12:32:44;1;1200,0;Dinheiro
2026-07-28;1013;Porto Alegre;Rafael Oliveira;Smartwatch;Scott Malpass;Feminino;05:42:45;3;2400,0;Cartão de Crédito
2026-07-28;1606;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Antonia Miera;Masculino;07:23:50;3;750,0;Cartão de Crédito
2026-07-28;1965;Belo Horizonte;Ana Paula;Smartwatch;Patricia Luther;Feminino;07:24:52;1;800,0;Boleto
2026-07-30;158;Porto Alegre;Rafael Oliveira;Smartphone;Jeffrey Harrington;Feminino;02:16:40;3;4500,0;Boleto
2026-07-30;645;São Paulo;Aline Maria;Tablet;Sheri Phuong;Masculino;11:24:43;2;2400,0;Pix
2026-07-30;941;São Paulo;Lucas Silva;Smartwatch;Richard Shawler;Masculino;14:27:45;3;2400,0;Dinheiro
2026-07-30;995;Salvador;Juliana Santos;Notebook;Jennifer Mathews;Feminino;08:26:45;4;14000,0;Cartão de Crédito
2026-07-31;288;Salvador;Juliana Santos;Notebook;Susan Karban;Feminino;15:15:41;2;7000,0;Dinheiro
2026-07-31;685;Belo Horizonte;Fernando Alves;Fone de Ouvido;Pa Douglas;Masculino;09:07:43;5;1250,0;Dinheiro
2026-07-31;1327;São Paulo;Aline Maria;Notebook;John Mclean;Feminino;13:58:48;2;7000,0;Dinheiro
2026-07-31;1618;Belo Horizonte;Ana Paula;Notebook;John Tharp;Feminino;19:22:50;2;7000,0;Cartão de Crédito
2026-07-31;1765;Rio de Janeiro;Carla Souza;Fone de Ouvido;Nancy Tynes;Masculino;21:44:50;5;1250,0;Boleto
2026-08-01;510;Belo Horizonte;Fernando Alves;Smartwatch;Kenneth Walley;Masculino;08:59:42;2;1600,0;Pix
2026-08-01;713;Salvador;Juliana Santos;Smartwatch;Pablo Alexander;Feminino;05:30:43;1;800,0;Boleto
2026-08-01;1663;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Anne Cole;Feminino;03:09:50;1;250,0;Dinheiro
2026-08-02;730;Porto Alegre;Mariana Lima;Smartphone;Joey Ledoux;Masculino;13:53:43;4;6000,0;Cartão de Crédito
2026-08-02;1148;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Norman Baez;Masculino;12:09:46;5;1250,0;Boleto
2026-08-02;1822;Porto Alegre;Mariana Lima;Tablet;Susan Marchman;Feminino;12:40:51;1;1200,0;Cartão de Crédito
2026-08-02;1942;Rio de Janeiro;Carla Souza;Smartwatch;Wesley Asher;Feminino;01:42:51;5;4000,0;Cartão de Crédito
2026-08-02;1974;Salvador;Thiago Pereira;Smartwatch;Brian Burkhart;Feminino;05:07:52;1;800,0;Dinheiro
2026-08-03;411;Porto Alegre;Mariana Lima;Tablet;Walter Brown;Masculino;18:06:41;5;6000,0;Dinheiro
2026-08-03;415;Rio de Janeiro;Carla Souza;Smartwatch;Martha Burton;Masculino;13:34:41;3;2400,0;Boleto
2026-08-03;944;São Paulo;Aline Maria;Tablet;Wayne Hainley;Feminino;21:28:45;2;2400,0;Dinheiro
2026-08-03;946;Rio de Janeiro;Carla Souza;Tablet;Manuel Farrington;Feminino;02:01:45;3;3600,0;Cartão de Crédito
2026-08-03;1164;Belo Horizonte;Ana Paula;Notebook;Arlene Korfhage;Feminino;19:28:46;4;14000,0;Dinheiro
2026-08-03;1667;Belo Horizonte;Fernando Alves;Fone de Ouvido;Dwayne Dias;Masculino;22:58:50;1;250,0;Pix
2026-08-05;608;Rio de Janeiro;Carla Souza;Smartwatch;Keith Mason;Masculino;11:30:43;2;1600,0;Dinheiro
2026-08-05;701;Belo Horizonte;Ana Paula;Smartwatch;Rachel Nuno;Feminino;05:45:43;4;3200,0;Boleto
2026-08-05;772;Salvador;Thiago Pereira;Smartwatch;Robert Richardson;Feminino;20:02:44;2;1600,0;Cartão de Crédito
2026-08-05;1017;São Paulo;Lucas Silva;Notebook;Jody Jolicoeur;Masculino;06:35:45;1;3500,0;Pix
2026-08-05;1157;Salvador;Thiago Pereira;Notebook;Margaret Parker;Masculino;08:52:46;1;3500,0;Boleto
2026-08-05;1511;Belo Horizonte;Fernando Alves;Tablet;Derrick Sibert;Masculino;20:07:49;2;2400,0;Pix
2026-08-05;1659;Porto Alegre;Rafael Oliveira;Smartwatch;Anisha Richardson;Feminino;01:50:50;4;3200,0;Cartão de Crédito
2026-08-06;534;Salvador;Juliana Santos;Smartwatch;Rebecca Cho;Masculino;12:40:42;1;800,0;Cartão de Crédito
2026-08-06;596;Porto Alegre;Mariana Lima;Notebook;Clara Lewis;Feminino;10:35:42;1;3500,0;Boleto
2026-08-06;857;São Paulo;Lucas Silva;Tablet;Ashli Trainer;Masculino;10:11:44;5;6000,0;Dinheiro
2026-08-06;1926;Rio de Janeiro;Bruno Costa;Notebook;Brenda Williams;Feminino;05:26:51;5;17500,0;Dinheiro
2026-08-07;212;São Paulo;Aline Maria;Fone de Ouvido;Ray King;Masculino;15:08:40;4;1000,0;Dinheiro
2026-08-07;217;Porto Alegre;Rafael Oliveira;Smartwatch;Dianne Le;Masculino;02:47:40;3;2400,0;Dinheiro
2026-08-07;430;Belo Horizonte;Ana Paula;Smartphone;William Christie;Masculino;01:24:41;4;6000,0;Dinheiro
2026-08-07;735;Rio de Janeiro;Carla Souza;Fone de Ouvido;Judy Reddy;Masculino;13:33:43;1;250,0;Pix
2026-08-07;1258;Rio de Janeiro;Bruno Costa;Smartwatch;Robbie Hoover;Feminino;22:38:47;3;2400,0;Cartão de Crédito
2026-08-07;1289;Belo Horizonte;Ana Paula;Smartwatch;Willie Bly;Masculino;04:33:48;4;3200,0;Pix
